"" "A_1" "A_10" "A_11" "A_12" "A_13" "A_14" "A_15" "A_16" "A_17" "A_18" "A_19" "A_2" "A_20" "A_3" "A_4" "A_5" "A_6" "A_7" "A_8" "A_9" "B_1" "B_10" "B_11" "B_12" "B_13" "B_14" "B_15" "B_16" "B_17" "B_18" "B_19" "B_2" "B_20" "B_3" "B_4" "B_5" "B_6" "B_7" "B_8" "B_9" "C_1" "C_10" "C_11" "C_12" "C_13" "C_14" "C_15" "C_16" "C_17" "C_18" "C_19" "C_2" "C_20" "C_3" "C_4" "C_5" "C_6" "C_7" "C_8" "C_9" "similarity_heatmap.png" "similarity_scores.csv"
"connects" 0.392156862745098 0.373134328358209 0.373134328358209 0.36231884057971 0.37593984962406 0.37593984962406 0.377358490566038 0.37037037037037 0.37593984962406 0.3690036900369 0.37593984962406 0.384615384615385 0.497512437810945 0.392156862745098 0.387596899224806 0.390625 0.395256916996047 0.386100386100386 0.37037037037037 0.373134328358209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"continues" 0.392156862745098 0.373134328358209 0.373134328358209 0.36231884057971 0.37593984962406 0.37593984962406 0.377358490566038 0.37037037037037 0.37593984962406 0.3690036900369 0.37593984962406 0.384615384615385 0.497512437810945 0.392156862745098 0.387596899224806 0.390625 0.395256916996047 0.386100386100386 0.37037037037037 0.373134328358209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"contribute" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.518134715025907 0.48780487804878 0.48780487804878 0.471698113207547 0.467289719626168 0.492610837438424 0.471698113207547 0.469483568075117 0.48780487804878 0.495049504950495 0.490196078431373 0.480769230769231 0.485436893203884 0.476190476190476 0.490196078431373 0.492610837438424 0.5 0.510204081632653 0.497512437810945 0.478468899521531 0 0
"cryptocurrency" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.518134715025907 0.48780487804878 0.48780487804878 0.471698113207547 0.467289719626168 0.492610837438424 0.471698113207547 0.469483568075117 0.48780487804878 0.495049504950495 0.490196078431373 0.480769230769231 0.485436893203884 0.476190476190476 0.490196078431373 0.492610837438424 0.5 0.510204081632653 0.497512437810945 0.478468899521531 0 0
"cryptography" 0.392156862745098 0.373134328358209 0.373134328358209 0.36231884057971 0.37593984962406 0.37593984962406 0.377358490566038 0.37037037037037 0.37593984962406 0.3690036900369 0.37593984962406 0.384615384615385 0.497512437810945 0.392156862745098 0.387596899224806 0.390625 0.395256916996047 0.386100386100386 0.37037037037037 0.373134328358209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"curb" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.518134715025907 0.48780487804878 0.48780487804878 0.471698113207547 0.467289719626168 0.492610837438424 0.471698113207547 0.469483568075117 0.48780487804878 0.495049504950495 0.490196078431373 0.480769230769231 0.485436893203884 0.476190476190476 0.490196078431373 0.492610837438424 0.5 0.510204081632653 0.497512437810945 0.478468899521531 0 0
"cyberattacks" 0.392156862745098 0.373134328358209 0.373134328358209 0.36231884057971 0.37593984962406 0.37593984962406 0.377358490566038 0.37037037037037 0.37593984962406 0.3690036900369 0.37593984962406 0.384615384615385 0.497512437810945 0.392156862745098 0.387596899224806 0.390625 0.395256916996047 0.386100386100386 0.37037037037037 0.373134328358209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"damage" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.427350427350427 0.429184549356223 0.436681222707424 0.429184549356223 0.420168067226891 0.418410041841004 0.431034482758621 0.440528634361233 0.43859649122807 0.436681222707424 0.436681222707424 0.43859649122807 0.432900432900433 0.425531914893617 0.4149377593361 0.432900432900433 0.418410041841004 0.434782608695652 0.420168067226891 0.436681222707424 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"demanding" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.518134715025907 0.48780487804878 0.48780487804878 0.471698113207547 0.467289719626168 0.492610837438424 0.471698113207547 0.469483568075117 0.48780487804878 0.495049504950495 0.490196078431373 0.480769230769231 0.485436893203884 0.476190476190476 0.490196078431373 0.492610837438424 0.5 0.510204081632653 0.497512437810945 0.478468899521531 0 0
"democratizes" 0.392156862745098 0.373134328358209 0.373134328358209 0.36231884057971 0.37593984962406 0.37593984962406 0.377358490566038 0.37037037037037 0.37593984962406 0.3690036900369 0.37593984962406 0.384615384615385 0.497512437810945 0.392156862745098 0.387596899224806 0.390625 0.395256916996047 0.386100386100386 0.37037037037037 0.373134328358209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"despite" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.427350427350427 0.429184549356223 0.436681222707424 0.429184549356223 0.420168067226891 0.418410041841004 0.431034482758621 0.440528634361233 0.43859649122807 0.436681222707424 0.436681222707424 0.43859649122807 0.432900432900433 0.425531914893617 0.4149377593361 0.432900432900433 0.418410041841004 0.434782608695652 0.420168067226891 0.436681222707424 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"disruption" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.518134715025907 0.48780487804878 0.48780487804878 0.471698113207547 0.467289719626168 0.492610837438424 0.471698113207547 0.469483568075117 0.48780487804878 0.495049504950495 0.490196078431373 0.480769230769231 0.485436893203884 0.476190476190476 0.490196078431373 0.492610837438424 0.5 0.510204081632653 0.497512437810945 0.478468899521531 0 0
"empowering" 0.392156862745098 0.373134328358209 0.373134328358209 0.36231884057971 0.37593984962406 0.37593984962406 0.377358490566038 0.37037037037037 0.37593984962406 0.3690036900369 0.37593984962406 0.384615384615385 0.497512437810945 0.392156862745098 0.387596899224806 0.390625 0.395256916996047 0.386100386100386 0.37037037037037 0.373134328358209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"enterprises" 0.392156862745098 0.373134328358209 0.373134328358209 0.36231884057971 0.37593984962406 0.37593984962406 0.377358490566038 0.37037037037037 0.37593984962406 0.3690036900369 0.37593984962406 0.384615384615385 0.497512437810945 0.392156862745098 0.387596899224806 0.390625 0.395256916996047 0.386100386100386 0.37037037037037 0.373134328358209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"equitably" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.518134715025907 0.48780487804878 0.48780487804878 0.471698113207547 0.467289719626168 0.492610837438424 0.471698113207547 0.469483568075117 0.48780487804878 0.495049504950495 0.490196078431373 0.480769230769231 0.485436893203884 0.476190476190476 0.490196078431373 0.492610837438424 0.5 0.510204081632653 0.497512437810945 0.478468899521531 0 0
"exclusive" 0.392156862745098 0.373134328358209 0.373134328358209 0.36231884057971 0.37593984962406 0.37593984962406 0.377358490566038 0.37037037037037 0.37593984962406 0.3690036900369 0.37593984962406 0.384615384615385 0.497512437810945 0.392156862745098 0.387596899224806 0.390625 0.395256916996047 0.386100386100386 0.37037037037037 0.373134328358209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"exponential" 0.392156862745098 0.373134328358209 0.373134328358209 0.36231884057971 0.37593984962406 0.37593984962406 0.377358490566038 0.37037037037037 0.37593984962406 0.3690036900369 0.37593984962406 0.384615384615385 0.497512437810945 0.392156862745098 0.387596899224806 0.390625 0.395256916996047 0.386100386100386 0.37037037037037 0.373134328358209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"extending" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.518134715025907 0.48780487804878 0.48780487804878 0.471698113207547 0.467289719626168 0.492610837438424 0.471698113207547 0.469483568075117 0.48780487804878 0.495049504950495 0.490196078431373 0.480769230769231 0.485436893203884 0.476190476190476 0.490196078431373 0.492610837438424 0.5 0.510204081632653 0.497512437810945 0.478468899521531 0 0
"fair" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.518134715025907 0.48780487804878 0.48780487804878 0.471698113207547 0.467289719626168 0.492610837438424 0.471698113207547 0.469483568075117 0.48780487804878 0.495049504950495 0.490196078431373 0.480769230769231 0.485436893203884 0.476190476190476 0.490196078431373 0.492610837438424 0.5 0.510204081632653 0.497512437810945 0.478468899521531 0 0
"focus" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.427350427350427 0.429184549356223 0.436681222707424 0.429184549356223 0.420168067226891 0.418410041841004 0.431034482758621 0.440528634361233 0.43859649122807 0.436681222707424 0.436681222707424 0.43859649122807 0.432900432900433 0.425531914893617 0.4149377593361 0.432900432900433 0.418410041841004 0.434782608695652 0.420168067226891 0.436681222707424 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"g" 0.392156862745098 0.373134328358209 0.373134328358209 0.36231884057971 0.37593984962406 0.37593984962406 0.377358490566038 0.37037037037037 0.37593984962406 0.3690036900369 0.37593984962406 0.384615384615385 0.497512437810945 0.392156862745098 0.387596899224806 0.390625 0.395256916996047 0.386100386100386 0.37037037037037 0.373134328358209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"goods" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.518134715025907 0.48780487804878 0.48780487804878 0.471698113207547 0.467289719626168 0.492610837438424 0.471698113207547 0.469483568075117 0.48780487804878 0.495049504950495 0.490196078431373 0.480769230769231 0.485436893203884 0.476190476190476 0.490196078431373 0.492610837438424 0.5 0.510204081632653 0.497512437810945 0.478468899521531 0 0
"government" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.427350427350427 0.429184549356223 0.436681222707424 0.429184549356223 0.420168067226891 0.418410041841004 0.431034482758621 0.440528634361233 0.43859649122807 0.436681222707424 0.436681222707424 0.43859649122807 0.432900432900433 0.425531914893617 0.4149377593361 0.432900432900433 0.418410041841004 0.434782608695652 0.420168067226891 0.436681222707424 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hazardous" 0.392156862745098 0.373134328358209 0.373134328358209 0.36231884057971 0.37593984962406 0.37593984962406 0.377358490566038 0.37037037037037 0.37593984962406 0.3690036900369 0.37593984962406 0.384615384615385 0.497512437810945 0.392156862745098 0.387596899224806 0.390625 0.395256916996047 0.386100386100386 0.37037037037037 0.373134328358209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hinder" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.427350427350427 0.429184549356223 0.436681222707424 0.429184549356223 0.420168067226891 0.418410041841004 0.431034482758621 0.440528634361233 0.43859649122807 0.436681222707424 0.436681222707424 0.43859649122807 0.432900432900433 0.425531914893617 0.4149377593361 0.432900432900433 0.418410041841004 0.434782608695652 0.420168067226891 0.436681222707424 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hope" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.427350427350427 0.429184549356223 0.436681222707424 0.429184549356223 0.420168067226891 0.418410041841004 0.431034482758621 0.440528634361233 0.43859649122807 0.436681222707424 0.436681222707424 0.43859649122807 0.432900432900433 0.425531914893617 0.4149377593361 0.432900432900433 0.418410041841004 0.434782608695652 0.420168067226891 0.436681222707424 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"however" 0.392156862745098 0.373134328358209 0.373134328358209 0.36231884057971 0.37593984962406 0.37593984962406 0.377358490566038 0.37037037037037 0.37593984962406 0.3690036900369 0.37593984962406 0.384615384615385 0.497512437810945 0.392156862745098 0.387596899224806 0.390625 0.395256916996047 0.386100386100386 0.37037037037037 0.373134328358209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"image" 0.392156862745098 0.373134328358209 0.373134328358209 0.36231884057971 0.37593984962406 0.37593984962406 0.377358490566038 0.37037037037037 0.37593984962406 0.3690036900369 0.37593984962406 0.384615384615385 0.497512437810945 0.392156862745098 0.387596899224806 0.390625 0.395256916996047 0.386100386100386 0.37037037037037 0.373134328358209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"inertia" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.427350427350427 0.429184549356223 0.436681222707424 0.429184549356223 0.420168067226891 0.418410041841004 0.431034482758621 0.440528634361233 0.43859649122807 0.436681222707424 0.436681222707424 0.43859649122807 0.432900432900433 0.425531914893617 0.4149377593361 0.432900432900433 0.418410041841004 0.434782608695652 0.420168067226891 0.436681222707424 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"inflationary" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.518134715025907 0.48780487804878 0.48780487804878 0.471698113207547 0.467289719626168 0.492610837438424 0.471698113207547 0.469483568075117 0.48780487804878 0.495049504950495 0.490196078431373 0.480769230769231 0.485436893203884 0.476190476190476 0.490196078431373 0.492610837438424 0.5 0.510204081632653 0.497512437810945 0.478468899521531 0 0
"inspired" 0.392156862745098 0.373134328358209 0.373134328358209 0.36231884057971 0.37593984962406 0.37593984962406 0.377358490566038 0.37037037037037 0.37593984962406 0.3690036900369 0.37593984962406 0.384615384615385 0.497512437810945 0.392156862745098 0.387596899224806 0.390625 0.395256916996047 0.386100386100386 0.37037037037037 0.373134328358209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"interdisciplinary" 0.392156862745098 0.373134328358209 0.373134328358209 0.36231884057971 0.37593984962406 0.37593984962406 0.377358490566038 0.37037037037037 0.37593984962406 0.3690036900369 0.37593984962406 0.384615384615385 0.497512437810945 0.392156862745098 0.387596899224806 0.390625 0.395256916996047 0.386100386100386 0.37037037037037 0.373134328358209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"keep" 0.392156862745098 0.373134328358209 0.373134328358209 0.36231884057971 0.37593984962406 0.37593984962406 0.377358490566038 0.37037037037037 0.37593984962406 0.3690036900369 0.37593984962406 0.384615384615385 0.497512437810945 0.392156862745098 0.387596899224806 0.390625 0.395256916996047 0.386100386100386 0.37037037037037 0.373134328358209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"large" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.427350427350427 0.429184549356223 0.436681222707424 0.429184549356223 0.420168067226891 0.418410041841004 0.431034482758621 0.440528634361233 0.43859649122807 0.436681222707424 0.436681222707424 0.43859649122807 0.432900432900433 0.425531914893617 0.4149377593361 0.432900432900433 0.418410041841004 0.434782608695652 0.420168067226891 0.436681222707424 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"leaps" 0.392156862745098 0.373134328358209 0.373134328358209 0.36231884057971 0.37593984962406 0.37593984962406 0.377358490566038 0.37037037037037 0.37593984962406 0.3690036900369 0.37593984962406 0.384615384615385 0.497512437810945 0.392156862745098 0.387596899224806 0.390625 0.395256916996047 0.386100386100386 0.37037037037037 0.373134328358209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"lifecycles" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.518134715025907 0.48780487804878 0.48780487804878 0.471698113207547 0.467289719626168 0.492610837438424 0.471698113207547 0.469483568075117 0.48780487804878 0.495049504950495 0.490196078431373 0.480769230769231 0.485436893203884 0.476190476190476 0.490196078431373 0.492610837438424 0.5 0.510204081632653 0.497512437810945 0.478468899521531 0 0
"limit" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.427350427350427 0.429184549356223 0.436681222707424 0.429184549356223 0.420168067226891 0.418410041841004 0.431034482758621 0.440528634361233 0.43859649122807 0.436681222707424 0.436681222707424 0.43859649122807 0.432900432900433 0.425531914893617 0.4149377593361 0.432900432900433 0.418410041841004 0.434782608695652 0.420168067226891 0.436681222707424 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"machine" 0.392156862745098 0.373134328358209 0.373134328358209 0.36231884057971 0.37593984962406 0.37593984962406 0.377358490566038 0.37037037037037 0.37593984962406 0.3690036900369 0.37593984962406 0.384615384615385 0.497512437810945 0.392156862745098 0.387596899224806 0.390625 0.395256916996047 0.386100386100386 0.37037037037037 0.373134328358209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"mitigate" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.518134715025907 0.48780487804878 0.48780487804878 0.471698113207547 0.467289719626168 0.492610837438424 0.471698113207547 0.469483568075117 0.48780487804878 0.495049504950495 0.490196078431373 0.480769230769231 0.485436893203884 0.476190476190476 0.490196078431373 0.492610837438424 0.5 0.510204081632653 0.497512437810945 0.478468899521531 0 0
"mitigating" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.427350427350427 0.429184549356223 0.436681222707424 0.429184549356223 0.420168067226891 0.418410041841004 0.431034482758621 0.440528634361233 0.43859649122807 0.436681222707424 0.436681222707424 0.43859649122807 0.432900432900433 0.425531914893617 0.4149377593361 0.432900432900433 0.418410041841004 0.434782608695652 0.420168067226891 0.436681222707424 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"monetary" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.518134715025907 0.48780487804878 0.48780487804878 0.471698113207547 0.467289719626168 0.492610837438424 0.471698113207547 0.469483568075117 0.48780487804878 0.495049504950495 0.490196078431373 0.480769230769231 0.485436893203884 0.476190476190476 0.490196078431373 0.492610837438424 0.5 0.510204081632653 0.497512437810945 0.478468899521531 0 0
"multinational" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.518134715025907 0.48780487804878 0.48780487804878 0.471698113207547 0.467289719626168 0.492610837438424 0.471698113207547 0.469483568075117 0.48780487804878 0.495049504950495 0.490196078431373 0.480769230769231 0.485436893203884 0.476190476190476 0.490196078431373 0.492610837438424 0.5 0.510204081632653 0.497512437810945 0.478468899521531 0 0
"must" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.518134715025907 0.48780487804878 0.48780487804878 0.471698113207547 0.467289719626168 0.492610837438424 0.471698113207547 0.469483568075117 0.48780487804878 0.495049504950495 0.490196078431373 0.480769230769231 0.485436893203884 0.476190476190476 0.490196078431373 0.492610837438424 0.5 0.510204081632653 0.497512437810945 0.478468899521531 0 0
"nascent" 0.392156862745098 0.373134328358209 0.373134328358209 0.36231884057971 0.37593984962406 0.37593984962406 0.377358490566038 0.37037037037037 0.37593984962406 0.3690036900369 0.37593984962406 0.384615384615385 0.497512437810945 0.392156862745098 0.387596899224806 0.390625 0.395256916996047 0.386100386100386 0.37037037037037 0.373134328358209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"necessitating" 0.392156862745098 0.373134328358209 0.373134328358209 0.36231884057971 0.37593984962406 0.37593984962406 0.377358490566038 0.37037037037037 0.37593984962406 0.3690036900369 0.37593984962406 0.384615384615385 0.497512437810945 0.392156862745098 0.387596899224806 0.390625 0.395256916996047 0.386100386100386 0.37037037037037 0.373134328358209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"once" 0.392156862745098 0.373134328358209 0.373134328358209 0.36231884057971 0.37593984962406 0.37593984962406 0.377358490566038 0.37037037037037 0.37593984962406 0.3690036900369 0.37593984962406 0.384615384615385 0.497512437810945 0.392156862745098 0.387596899224806 0.390625 0.395256916996047 0.386100386100386 0.37037037037037 0.373134328358209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"overexploitation" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.427350427350427 0.429184549356223 0.436681222707424 0.429184549356223 0.420168067226891 0.418410041841004 0.431034482758621 0.440528634361233 0.43859649122807 0.436681222707424 0.436681222707424 0.43859649122807 0.432900432900433 0.425531914893617 0.4149377593361 0.432900432900433 0.418410041841004 0.434782608695652 0.420168067226891 0.436681222707424 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"pace" 0.392156862745098 0.373134328358209 0.373134328358209 0.36231884057971 0.37593984962406 0.37593984962406 0.377358490566038 0.37037037037037 0.37593984962406 0.3690036900369 0.37593984962406 0.384615384615385 0.497512437810945 0.392156862745098 0.387596899224806 0.390625 0.395256916996047 0.386100386100386 0.37037037037037 0.373134328358209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
